item,Open,Close,Volume
1045,195.800003,188.300003,19760603
1046,188.5,189.5,16804848
1047,192.25,197.550003,20709407
1048,197.850006,194.25,30132473
1049,193.699997,195.649994,21752206
1050,197.300003,194.699997,15732565
1051,193.899994,184.350006,36635637
1052,185,183.850006,16350631
1053,183.800003,181.949997,19430601
1054,181.649994,183.100006,15805231
1055,183.850006,188.25,18990364
1056,188.5,187.800003,14563344
1057,191.550003,191.899994,17573045
1058,191.449997,186.75,13985439
1059,188.350006,187.300003,20163005
1060,190.5,194.350006,31008152
1061,193.600006,200.149994,34049763
1062,200.949997,197.050003,23835613
1063,195.949997,200.949997,21809451
1064,200.899994,196.149994,22801603
1065,196.75,192.050003,24555479
1066,191.899994,189,21021661
1067,187.600006,186,14469844
1068,187,184.050003,16247931
1069,183.5,179.949997,17826594
1070,180.25,180.350006,17742028
1071,180.949997,184.350006,18336962
1072,186.5,188.699997,13863696
1073,187.600006,189.5,13845979
1074,185.399994,185,18128414
1075,187.100006,188.5,17398341
1076,187.949997,184.850006,15546644
1077,185,176.800003,30937008
1078,178.5,176.850006,22183140
1079,176.899994,179.949997,25345278
1080,181,172.699997,25480517
1081,173.5,171.350006,16720624
1082,172.300003,168.399994,16193112
1083,168.800003,169.5,14816798
1084,171.5,175.100006,18900887
1085,175.100006,184.149994,30700988
1086,184,195.899994,85585820
1087,200.199997,198.850006,46075949
1088,198.800003,204.949997,39457647
1089,205.949997,198.25,41868032
1090,197.850006,200.550003,23499884
1091,201,196.600006,24568749
1092,197.449997,198.899994,23623536
1093,200.449997,210.149994,66063192
1094,210.149994,210.699997,35163093
1095,210,209.949997,27858182
1096,209.350006,205.949997,25598224
1097,201.5,201.800003,21192525
1098,204.350006,207.699997,23918910
1099,209.75,216.050003,48362742
1100,216,216,48122379
1101,216.75,213.449997,26486677
1102,208,215.899994,32633757
1103,215,214,18960306
1104,214,212.899994,16395548
1105,213,217.550003,20666649
1106,205.899994,211.25,47224652
1107,210.800003,217.149994,29021651
1108,216.75,215.899994,21784062
1109,217.899994,217.199997,18019568
1110,220,218.800003,30600995
1111,220.800003,219.600006,15346865
1112,222.350006,223,16534518
1113,223.25,223.5,15357018
1114,223.899994,220.050003,12917872
1115,220.149994,218.300003,16017389
1116,223.600006,224.699997,15831791
1117,225,226.699997,19374179
1118,227,227.699997,18377333
1119,227,232,21208021
1120,232.899994,231.5,15068302
1121,232.399994,228.75,11816985
1122,230,229.600006,19767339
1123,230.649994,231.149994,18051608
1124,231.649994,225.649994,13306837
1125,225.399994,223.5,12341622
1126,223,229.899994,18427070
1127,230,226.699997,14162638
1128,227.75,229.25,17626617
1129,230.149994,231,26838284
1130,230,229.399994,15577230
1131,230.800003,227.300003,16071228
1132,229.300003,228.050003,16145066
1133,228.5,226.649994,14838944
1134,228.449997,225.649994,17810908
1135,227.350006,232.75,21264296
1136,233.949997,233.25,16972827
1137,234.25,235.149994,19854185
1138,236.75,231.5,16279843
1139,231.5,227.149994,16673286
1140,227,243.300003,86616475
1141,245.25,246.75,27709873
1142,246.449997,246.25,18294050
1143,246.899994,248.399994,14314950
1144,255,258.5,39822529
1145,259.799988,254.800003,19769886
1146,254.899994,254.75,17583721
1147,254.949997,254.399994,11560293
1148,254.899994,250.149994,21230706
1149,250.300003,246.600006,16531983
1150,245.850006,249.050003,11786129
1151,250.149994,252.25,15323228
1152,253.25,252.5,15601566
1153,251.949997,252,12175873
1154,252,254.600006,11380257
1155,257.200012,260.100006,16620963
1156,262.899994,266.799988,30862337
1157,268,268.350006,14339143
1158,268.399994,264.100006,11455826
1159,257.5,252.75,18989750
1160,255,257.549988,12754966
1161,258.350006,256,7783662
1162,257.950012,254.300003,18013477
1163,256,255.649994,11433295
1164,256.399994,254.449997,9914599
1165,254.5,251.149994,12817180
1166,257.899994,257.899994,20797370
1167,258.799988,254.550003,12730223
1168,253.949997,251.649994,8800173
1169,253.149994,249,11345387
1170,250,253.75,17277539
1171,255,247.25,27870695
1172,246.850006,251.25,14826293
1173,253,255.300003,9314647
1174,255.800003,259.75,21532806
1175,262,260.850006,20868556
1176,261.350006,256.799988,11081154
1177,257.25,258.700012,11934100
1178,259.350006,256.600006,9399844
1179,254.949997,249.649994,18050638
1180,251,252.100006,12133951
1181,253.75,253.199997,16865537
1182,254.899994,256.899994,20218355
1183,258,255.399994,9546481
1184,255.699997,260.200012,14179531
1185,259.75,258.5,8833390
1186,259.299988,262.950012,14483254
1187,264,261.450012,9079178
1188,260.399994,258.75,15020687
1189,258,255.399994,10938008
1190,255.899994,258,11430184
1191,257,258.950012,10000632
1192,254.100006,251.050003,13716294
1193,251.149994,245.649994,12902390
1194,246.25,242.850006,12657669
1195,248,252.699997,11224419
1196,253.699997,252.649994,9367228
1197,235,260,31761606
1198,267,281.299988,50227559
1199,278.75,273,57937113
1200,275.149994,278.200012,48658808
1201,284,277.200012,27532708
1202,278,277.450012,19500760
1203,278.149994,275.799988,13389671
1204,277.149994,257.350006,26002028
1205,260.799988,257.350006,25631435
1206,259.799988,258.649994,16190033
1207,257.799988,261.75,28927720
1208,263.5,260.950012,19303589
1209,253.449997,253.550003,22315183
1210,254.25,252.699997,12656706
1211,254,258.350006,16501691
1212,259.649994,255.649994,12986151
1213,253.949997,254.100006,21139754
1214,254.399994,256.899994,8406973
1215,258.5,259.100006,10048459
1216,260.350006,255.600006,22193202
1217,258.450012,259.899994,9047721
1218,260.799988,266.649994,16004173
1219,268.899994,263.649994,14296268
1220,264.899994,266.149994,9084137
1221,266,262.899994,8672531
